list_position,date,category,title,video_id,url,duration_min,view_count,source,source_position
422,2021-08-08,Paranjyothi Satsanga,NKHK Marathi Paranjyothi 8th Aug 2021,kAc11tBOnoA,https://www.youtube.com/watch?v=kAc11tBOnoA,82.3,197,streams,302
423,2021-08-03,SriJayateertha (Teekacharya) Charitra,NKHK Kannada SriTeekachrayara Charitre Day3 3rd Aug 2021,LFxw5wTnsto,https://www.youtube.com/watch?v=LFxw5wTnsto,56.8,131,streams,303
424,2021-08-01,SriJayateertha (Teekacharya) Charitra,NKHK Marathi SriTeekacharya Charitra 1st Aug 2021,k9yL2sLIt1o,https://www.youtube.com/watch?v=k9yL2sLIt1o,96.7,125,streams,304
425,2021-07-29,SriJayateertha (Teekacharya) Charitra,NKHK Kannada SriTeekacharyara charitre Day2,iYxFXwf_uuI,https://www.youtube.com/watch?v=iYxFXwf_uuI,46.1,93,streams,305
426,2021-07-28,SriJayateertha (Teekacharya) Charitra,NKHK Kannada Sri Teekacharyara Charitre Day2 28th July,0YQ88JVHcrM,https://www.youtube.com/watch?v=0YQ88JVHcrM,2.5,36,streams,306
427,2021-07-27,SriJayateertha (Teekacharya) Charitra,NKHK Kannada SriTeekacharyara charitre mahima 27th July,pJnmp1Qi-Xo,https://www.youtube.com/watch?v=pJnmp1Qi-Xo,72.3,254,streams,307
428,2021-07-17,NKHK (Other),NKHK marathi 17th July 2021,6PHWExuS2b4,https://www.youtube.com/watch?v=6PHWExuS2b4,1.3,53,streams,308
429,2021-07-11,NKHK (Other),NKHK kannada karyashala 11th July 2021,GnbFc8sh804,https://www.youtube.com/watch?v=GnbFc8sh804,76.5,99,streams,309
430,2021-07-03,Anusandhana,Marathi Sandhya Anusandhana 3rd July 2021,JhIvP3cMvoI,https://www.youtube.com/watch?v=JhIvP3cMvoI,42.4,113,streams,310
431,2021-06-27,Sripadaraja/Satyabhinava Teertha,NKHK Marathi Satsanga Sri Sripadarajara charitra 27th June 2021,-J0Q7HQ-LbI,https://www.youtube.com/watch?v=-J0Q7HQ-LbI,74.4,140,streams,311
432,2021-06-27,Sandhyavandana (Other),sandhyavandana Part2 NKHK 27June 2021,883vDhuxzhM,https://www.youtube.com/watch?v=883vDhuxzhM,71.9,111,streams,312
433,2021-06-25,Sripadaraja/Satyabhinava Teertha,NKHK Kannada Satsanga Sri Sri Satyabhinava Teerthara Charitre/Mahima,0NOgydhptRw,https://www.youtube.com/watch?v=0NOgydhptRw,80.2,217,streams,313
434,2021-06-23,Sripadaraja/Satyabhinava Teertha,NKHK Satsanga Sri Sripadarajara Mahima 23June2021,b14Pp63z-do,https://www.youtube.com/watch?v=b14Pp63z-do,67.0,245,streams,314
435,2021-06-16,NKHK Satsanga (Other),NKHK-Spl.Satsanga -GO Mahima-Pt.Sri Sanjeevaacharya 16th June,xdoNNw_m6HE,https://www.youtube.com/watch?v=xdoNNw_m6HE,96.3,351,streams,315
436,2021-06-13,NKHK Satsanga (Other),Marathi Satsanga 13th June Ramapanchakam,NdJQ7cmSeuI,https://www.youtube.com/watch?v=NdJQ7cmSeuI,86.6,112,streams,316
437,2021-05-30,NKHK Satsanga (Other),Marathi Satsanga 30th May,RnIG-rGXLO4,https://www.youtube.com/watch?v=RnIG-rGXLO4,86.6,152,streams,317
438,2021-05-16,Dhyana (NKHK),NKHK Dhyana Day1 Marathi 16th May 2021,AMaTn9XgvPw,https://www.youtube.com/watch?v=AMaTn9XgvPw,97.8,720,streams,318
439,2021-05-14,Dhyana (NKHK),NKHK Dhyana Day2 14th May 2021,vn4HRCP7Ptk,https://www.youtube.com/watch?v=vn4HRCP7Ptk,40.5,109,streams,319
440,2021-05-13,Dhyana (NKHK),NKHK Dhyana day1 13th May 2021,yheudmgodT4,https://www.youtube.com/watch?v=yheudmgodT4,65.7,167,streams,320
441,2021-05-12,NKHK Satsanga (Other),NKHK Satsanga 12th May,3Km59EwAJaY,https://www.youtube.com/watch?v=3Km59EwAJaY,45.9,54,streams,321
442,2021-05-10,Naham Karta Hari Karta (Meeting Room),Naham Karta Hari Karta's Personal Meeting Room,qOYke65V12Q,https://www.youtube.com/watch?v=qOYke65V12Q,77.6,440,streams,322
443,2021-04-14,NKHK Satsanga (Other),kannada satsanga 14th April,8wegu7tsvpY,https://www.youtube.com/watch?v=8wegu7tsvpY,53.4,53,streams,323
444,2021-04-10,Uncategorized / Other,Marathi saturday 10th April,mxIyeGEf_kc,https://www.youtube.com/watch?v=mxIyeGEf_kc,42.5,42,streams,324
445,2021-04-07,Manimanjari (Kannada),Manimanjari 7th April Kannada,6eL-526cEdQ,https://www.youtube.com/watch?v=6eL-526cEdQ,44.6,388,streams,325
446,2021-04-04,Deva Pooja (NKHK),Devapooja 4th April Kannada,zVAvPE_BWjc,https://www.youtube.com/watch?v=zVAvPE_BWjc,151.8,323,streams,326
447,2021-03-28,Deva Pooja (NKHK),Devara Pooja -Kannada- Mangala -28th March,EteSQHE4m5U,https://www.youtube.com/watch?v=EteSQHE4m5U,126.8,1900,streams,327
448,2021-03-27,Deva Pooja (NKHK),DevaPooja 27th March Marathi,T9_AHXlyrOs,https://www.youtube.com/watch?v=T9_AHXlyrOs,91.8,92,streams,328
449,2021-03-24,NKHK Satsanga (Other),Kannada satsanga 24th March 2021,Az3_i9X9tOU,https://www.youtube.com/watch?v=Az3_i9X9tOU,46.2,62,streams,329
450,2021-03-21,NKHK Satsanga (Other),Marathi satsanga 21st March,jC1WfNDElkk,https://www.youtube.com/watch?v=jC1WfNDElkk,136.8,198,streams,330
451,2021-03-21,Deva Pooja (NKHK),Deva Pooja 21st March -Kannada,a0IlwTlGzb8,https://www.youtube.com/watch?v=a0IlwTlGzb8,127.3,392,streams,331
452,2021-03-20,Deva Pooja (NKHK),Devapooja March 20th Marathi,3XG_97UQzJc,https://www.youtube.com/watch?v=3XG_97UQzJc,64.6,43,streams,332
453,2021-03-20,Deva Pooja (NKHK),Deva Pooja 20th March Marathi,VhLT9RQBKY0,https://www.youtube.com/watch?v=VhLT9RQBKY0,0.8,43,streams,333
454,2021-03-14,Deva Pooja (NKHK),Deva Pooja - kannada - 14th March 2021,xbDBXFBXzWE,https://www.youtube.com/watch?v=xbDBXFBXzWE,154.5,2000,streams,334
455,2021-03-13,Deva Pooja (NKHK),Devapooja 13th march -Marathi,j3PWLmt5eRk,https://www.youtube.com/watch?v=j3PWLmt5eRk,111.6,104,streams,335
456,2021-03-07,Deva Pooja (NKHK),Devapooja -7th March -Kannada,lr9GOLQAYyU,https://www.youtube.com/watch?v=lr9GOLQAYyU,74.6,252,streams,336
457,2021-02-14,Naham Karta Hari Karta (Meeting Room),Naham Karta Hari Karta's Personal Meeting Room,m6lbFZHTHCU,https://www.youtube.com/watch?v=m6lbFZHTHCU,102.3,267,streams,337
458,2021-02-07,Naham Karta Hari Karta (Meeting Room),Naham Karta Hari Karta's Personal Meeting Room,qs-YnFL_vFA,https://www.youtube.com/watch?v=qs-YnFL_vFA,131.1,294,streams,338
459,2021-02-07,Naham Karta Hari Karta (Meeting Room),Naham Karta Hari Karta's Personal Meeting Room,3cSDLKHnJYw,https://www.youtube.com/watch?v=3cSDLKHnJYw,103.5,194,streams,339
460,2021-02-05,Sri Gopaladasara Charitre,Sri Gopaladasara Charitre Day3 -Mangala,yYfdqm4j0F0,https://www.youtube.com/watch?v=yYfdqm4j0F0,91.5,82,streams,340
461,2021-02-03,Sri Gopaladasara Charitre,Sri Gopaladasara Charitre Day 2 Feb 3rd.,x2rxjq4-7d0,https://www.youtube.com/watch?v=x2rxjq4-7d0,70.3,164,streams,341
462,2021-02-02,Sri Gopaladasara Charitre,Sri Gopaladasara Jeevana Charitre 2nd Feb,pQZm7EtnAT4,https://www.youtube.com/watch?v=pQZm7EtnAT4,80.3,166,streams,342
463,2015-03-30,SriSatyatma Teertha (Darshana/Mangalarati),Satyatmatheertharu - Mahamangalarati - 1,42Ch0hQkVjQ,https://www.youtube.com/watch?v=42Ch0hQkVjQ,1.0,92,videos,121
464,2015-03-30,SriSatyatma Teertha (Darshana/Mangalarati),Satyatmatheertharu,coWBbQ6NM8M,https://www.youtube.com/watch?v=coWBbQ6NM8M,2.6,114,videos,122
465,2015-03-30,Mutt Utsava / Puja,Vedavyasa Puja at Uttaradi Mutt,PRZOdFwtayA,https://www.youtube.com/watch?v=PRZOdFwtayA,6.7,2400,videos,123
